Date,Open,High,Low,Close,Adj Close,Volume,Episode 0,Episode 1,Episode 2,Episode 3,Episode 4,Episode 5,Episode 6,Episode 7,Episode 8,Episode 9,Episode 10,Episode 11,Episode 12,Episode 13,Episode 14,Episode 15,Episode 16,Episode 17,Episode 18,Episode 19,Episode 20,Episode 21,Episode 22,Episode 23,Episode 24,Episode 25,Episode 26,Episode 27,Episode 28,Episode 29,Episode 30,Episode 31,Episode 32,Episode 33,Episode 34,Episode 35,Episode 36,Episode 37,Episode 38,Episode 39,Episode 40,Episode 41,Episode 42,Episode 43,Episode 44,Episode 45,Episode 46,Episode 47,Episode 48,Episode 49,Episode 50,Episode 51,Episode 52,Episode 53,Episode 54,Episode 55,Episode 56,Episode 57,Episode 58,Episode 59,Episode 60,Episode 61,Episode 62,Episode 63,Episode 64,Episode 65,Episode 66,Episode 67,Episode 68,Episode 69,Episode 70,Episode 71,Episode 72,Episode 73,Episode 74,Episode 75,Episode 76,Episode 77,Episode 78,Episode 79,Episode 80,Episode 81,Episode 82,Episode 83,Episode 84,Episode 85,Episode 86,Episode 87,Episode 88,Episode 89,Episode 90,Episode 91,Episode 92,Episode 93,Episode 94,Episode 95,Episode 96,Episode 97,Episode 98,Episode 99,Episode 100
2009-04-21,831.250000,850.090027,826.830017,850.080017,850.080017,7436490000,2183.54,290.69,9965.65,8206.11,4545.74,8034.37,571.10,823.49,53.30,2779.99,2705.93,6486.46,6978.56,6300.92,8214.24,7017.35,7094.74,7467.71,7390.10,7601.89,7986.75,8308.89,8043.10,7849.70,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,7612.93,10795.49,12441.13,15767.62,11293.45,10079.80,10416.66,4012.71,2786.75,2156.86,6021.97,4877.70,8719.35,8915.69,9787.89,9454.49,9531.96,9833.63,8768.99,6565.82,2590.90,8137.90,10468.49,11008.57,8731.28,10291.41,6172.82,3272.71,1154.67,3875.39,3789.97,4801.08,8008.41,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3625.67,3543.26,13991.07,13789.45,11801.05,12150.16,13007.46,1896.43,9974.15,1290.71,9057.94,9219.81,9201.96,9982.30,9584.27,10454.81,9493.50,8723.93,4105.11,8995.91,2530.52,1797.12,4308.82,58.68,660.29
2009-04-22,847.260010,861.780029,840.570007,843.549988,843.549988,7327860000,2183.54,290.69,9965.65,8206.11,4543.76,8034.37,571.10,823.49,53.30,2779.99,2705.93,6486.46,6978.56,6300.92,8214.24,7017.35,7094.74,7467.71,7390.10,7601.89,7986.75,8308.89,8043.10,7849.70,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,7612.93,10795.49,12441.13,15767.62,11710.21,10079.80,10532.88,4012.71,2786.75,2156.86,6103.51,4877.70,8719.35,8915.69,9787.89,9454.49,9531.96,9814.11,8768.99,6565.82,2590.90,8137.90,10468.49,11008.57,8731.28,10291.41,6172.82,3272.71,673.41,3875.39,3789.97,4801.08,8008.41,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3625.67,3543.26,13991.07,13789.45,11947.20,12150.16,13007.46,1896.43,9974.15,1290.71,9057.94,9219.81,9201.96,9982.30,9584.27,10454.81,9493.50,8723.93,4177.07,8995.91,2530.52,1789.66,4308.82,58.68,655.35
2009-04-23,844.619995,852.869995,835.450012,851.919983,851.919983,6563100000,2183.54,290.69,9965.65,8206.11,4543.76,8034.37,571.10,823.49,53.30,2779.99,2705.93,5991.41,6978.56,6300.92,8214.24,7017.35,7094.74,7467.71,7390.10,7601.89,7986.75,8308.89,8043.10,7849.70,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,7612.93,10795.49,12441.13,15767.62,11710.21,10079.80,10532.88,4012.71,2786.75,2156.86,6159.53,4877.70,8719.35,8915.69,9787.89,9454.49,9531.96,9814.11,8768.99,6559.29,2590.90,8137.90,10468.49,11008.57,8731.28,10291.41,6172.82,3272.71,673.41,3875.39,3789.97,4801.08,8008.41,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3625.67,3543.26,13991.07,13789.45,11947.20,12150.16,13040.68,1896.43,9974.15,1290.71,9076.33,9285.24,9201.96,9982.30,9584.27,10454.81,9493.50,8723.93,4177.07,8995.91,2530.52,1789.66,4308.82,70.00,637.68
2009-04-24,853.909973,871.799988,853.909973,866.229980,866.229980,7114440000,2183.54,290.69,9965.65,8206.11,4543.76,8034.37,571.10,823.49,53.30,2779.99,2705.93,5991.41,6978.56,6300.92,8214.24,7017.35,7094.74,7467.71,7390.10,7601.89,7986.75,8308.89,8043.10,7849.70,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,7612.93,10795.49,12441.13,15767.62,12158.97,10079.80,10532.88,4012.71,2834.07,2156.86,6168.95,4918.54,8719.35,8917.53,9787.89,9454.49,9531.96,9814.11,8768.99,6559.29,2590.90,8137.90,10468.49,11008.57,8731.28,10753.78,6172.82,3272.71,198.58,3875.39,3789.97,4801.08,8008.41,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3625.67,3543.26,14325.02,13789.45,11947.20,12150.54,13040.68,1896.43,10090.98,1290.71,9086.75,9342.81,9210.33,9982.30,9584.27,10454.81,9493.50,8732.30,4177.07,8995.91,2530.52,1789.66,4308.82,52.03,637.68
2009-04-27,862.820007,868.830017,854.650024,857.510010,857.510010,5613460000,2183.54,290.69,9965.65,8206.11,4543.76,8034.37,571.10,1275.19,53.30,2779.99,2705.93,5991.41,6978.56,6300.92,8214.24,7017.35,7094.74,7467.71,7390.10,7601.89,7986.75,8308.89,8043.10,7849.70,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,8160.10,10795.49,12840.97,15767.62,12158.97,10445.61,10532.88,4012.71,2834.07,2156.86,6210.02,4949.29,8742.03,8940.21,9804.04,9454.49,9554.64,9836.79,8765.62,6559.29,2590.90,8269.04,10895.19,11008.57,9202.86,10753.78,6719.99,3272.71,198.58,3875.39,3789.97,4801.08,8008.41,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3625.67,3543.26,14325.02,14200.94,11947.20,12150.54,13040.68,1896.43,10090.98,1290.71,9086.75,9386.12,9210.33,9982.30,9598.58,10469.12,9493.50,8732.30,4177.07,8995.91,2530.52,1789.66,4308.82,91.10,596.89
2009-04-28,854.479980,864.479980,847.119995,855.159973,855.159973,6328000000,2257.83,290.69,9971.24,8206.11,4543.76,8034.37,571.10,1275.19,53.30,2779.99,2705.93,5991.41,6978.56,6300.92,8214.24,7017.35,7094.74,7467.71,7390.10,7601.89,7986.75,8308.89,8043.10,7849.70,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,8160.10,10795.49,12840.97,15767.62,12158.97,10445.61,10532.88,4012.71,2834.07,2156.86,6208.80,4949.29,8742.03,8940.21,9818.00,9454.49,9560.23,9842.38,8773.05,6559.29,2590.90,8269.04,10895.19,11008.57,9663.28,11218.24,6719.99,3272.71,198.58,3875.39,3789.97,4801.08,8008.41,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3130.07,3543.26,14325.02,14200.94,12074.63,12150.54,13040.68,1896.43,10090.98,1290.71,9086.75,9386.12,9210.33,9982.30,9598.58,10469.12,9493.50,8732.30,4177.07,8995.91,2530.52,1789.66,4308.82,114.87,571.61
2009-04-29,856.849976,882.059998,856.849976,873.640015,873.640015,6101620000,2257.83,290.69,9971.24,8206.11,4543.76,8034.37,148.54,1275.19,595.98,2779.99,2705.93,5991.41,6978.56,6300.92,8214.24,7017.35,7094.74,7467.71,7390.10,7601.89,7986.75,8308.89,8043.10,7849.70,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,8160.10,10795.49,13282.13,16136.97,12158.97,10445.61,10532.88,4012.71,2834.07,2156.86,6194.36,4949.29,8742.03,8940.21,9818.00,9466.10,9560.23,9842.38,8784.66,6559.29,2590.90,8269.04,11317.75,11008.57,9663.28,11218.24,6719.99,3272.71,198.58,3875.39,3789.97,4801.08,8008.41,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3130.07,3543.26,14679.04,14637.98,12074.63,12206.67,13034.44,1896.43,10090.98,1290.71,9072.31,9435.16,9210.33,9979.95,9596.23,10466.77,9491.15,8721.23,4248.19,9044.95,2530.52,1762.00,4308.82,181.61,586.34
2009-04-30,876.590027,888.700012,868.510010,872.809998,872.809998,6862540000,2255.98,290.69,9971.24,8206.11,4543.76,8211.68,148.54,1275.19,595.98,2779.99,2705.93,5991.41,6978.56,6300.92,8214.24,7017.35,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7849.70,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,8677.17,10795.49,13282.13,16136.97,12158.97,10821.02,10532.88,4012.71,2834.02,2156.86,6194.36,5007.38,8742.03,8940.21,9839.72,9487.82,9560.23,9842.38,8784.66,6559.29,2590.90,8441.86,11736.31,11008.57,9663.28,11218.24,6719.99,3272.71,232.12,3370.48,3789.97,4801.08,7481.03,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3130.07,4060.56,14679.04,14637.98,12204.34,12206.67,13034.44,1896.43,10090.98,1290.71,9072.31,9492.86,9210.33,9979.95,9596.23,10466.77,9491.15,8721.23,4248.19,9044.95,2530.52,1762.00,4308.82,181.61,546.44
2009-05-01,872.739990,880.479980,866.099976,877.520020,877.520020,5312170000,2255.98,290.69,9971.24,8206.11,4543.76,8371.62,261.48,1275.19,595.98,2779.99,2705.93,5512.15,6978.56,6300.92,8214.24,7017.35,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7849.70,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,8677.17,11300.33,13282.13,16496.20,12158.97,10821.02,10532.88,4012.71,2834.02,2156.86,6234.78,5007.38,8742.03,8940.21,9857.37,9503.12,9577.88,9841.55,8805.55,6580.18,2590.90,8618.34,11736.31,11008.57,9663.28,11218.24,6719.99,3272.71,232.12,3370.48,3789.97,4801.08,7481.03,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3130.07,4060.56,14679.04,14637.98,12204.34,12206.67,13034.44,1896.43,10090.98,1290.71,9095.04,9578.14,9210.33,9979.95,9596.23,10466.77,9491.15,8721.23,4248.19,9044.95,2530.52,1762.00,4308.82,181.61,546.44
2009-05-04,879.210022,907.849976,879.210022,907.239990,907.239990,7038840000,2255.98,297.95,9993.60,8206.11,4543.76,8371.62,661.54,1275.19,595.98,2779.99,2705.93,5512.15,6978.56,6300.92,8214.24,7017.35,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7849.70,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,8677.17,11826.86,13694.20,16496.20,12158.97,10821.02,10532.88,4012.71,2834.02,2156.86,6234.78,5026.17,8742.03,8940.21,9857.37,9503.12,9577.88,9841.55,8809.43,6591.47,2590.90,8782.99,12125.63,11008.57,9663.28,11623.87,6719.99,3272.71,232.12,3370.48,3341.04,4801.08,7481.03,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3130.07,4568.63,15014.79,14637.98,12204.34,12202.44,13097.43,1896.43,10179.76,1290.71,9095.04,9644.58,9215.04,9979.95,9600.94,10471.48,9495.86,8741.24,4357.17,9089.61,2530.52,1716.43,4308.82,294.23,457.34
2009-05-05,906.099976,907.700012,897.340027,903.799988,903.799988,6882860000,2255.98,297.95,10028.03,8206.11,4543.76,8371.62,991.13,1275.19,595.98,2779.99,2705.93,5512.15,6978.56,6300.92,8214.24,6562.29,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,9145.86,11826.86,14072.79,16781.66,12529.31,10821.02,10578.41,4012.71,2834.02,2156.86,6234.78,5081.35,8742.03,8940.21,9857.37,9503.12,9577.88,9841.55,8809.43,6591.47,2590.90,8782.99,12489.90,11346.69,10074.04,11623.87,7203.46,3272.71,232.12,3370.48,3341.04,4801.08,7481.03,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3130.07,4568.63,15014.79,14637.98,12204.34,12202.44,13097.43,1896.43,10179.76,1290.71,9095.04,9644.58,9215.04,9979.95,9600.94,10471.48,9495.86,8741.24,4357.17,9089.61,2530.52,1716.43,4308.82,294.23,457.34
2009-05-06,903.950012,920.280029,903.950012,919.530029,919.530029,8555040000,2255.98,329.96,10028.03,8206.11,4543.76,8371.62,991.13,1275.19,595.98,2779.99,2705.93,5512.15,6978.56,6300.92,8214.24,6562.29,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,1336.13,9145.86,11826.86,14072.79,16781.66,12529.31,10821.02,10578.41,4012.71,2834.02,2156.86,6234.78,5081.35,8788.32,8940.21,9857.37,9503.12,9577.88,9841.55,8809.43,6637.76,2590.90,8782.99,12489.90,11703.21,10074.04,11623.87,7203.46,3272.71,232.12,3370.48,3341.04,4801.08,7481.03,8693.95,8343.26,8164.76,8543.23,8736.07,8300.44,7504.84,6729.53,3130.07,4568.63,15014.79,14637.98,12204.34,12157.76,13123.72,1896.43,10179.76,1290.71,9095.04,9644.58,9211.60,9979.95,9597.50,10468.04,9492.42,8771.40,4438.05,9177.47,2530.52,1716.43,4308.82,294.23,318.44
2009-05-07,919.580017,929.580017,901.359985,907.390015,907.390015,9120100000,2255.98,329.96,10028.03,8252.83,4543.76,8522.61,991.13,1275.19,595.98,2779.99,2705.93,5512.15,6978.56,6300.92,8214.24,6562.29,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7938.02,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,982.29,9145.86,11826.86,14446.19,16781.66,12529.31,10821.02,10578.41,4012.71,2834.02,2156.86,6234.78,5131.28,8788.32,8952.50,9857.37,9503.12,9577.88,9841.55,8809.43,6702.13,2590.90,9025.99,12489.90,12044.36,10476.48,11982.72,7203.46,3272.71,605.96,3370.48,3341.04,4801.08,7481.03,8693.95,8343.26,8164.76,8543.23,8265.41,8300.44,7504.84,6296.99,3130.07,4568.63,15201.68,14637.98,12282.82,12044.81,13123.72,1896.43,10179.76,1290.71,9148.34,9748.56,9211.60,9992.24,9597.50,10468.04,9492.42,8818.12,4551.46,9299.13,2530.52,1716.43,4308.82,460.93,151.74
2009-05-08,909.030029,930.169983,909.030029,929.229980,929.229980,8163280000,2194.30,393.61,10028.03,8252.83,4543.76,8522.61,991.13,1682.09,595.98,2779.99,2705.93,5512.15,6978.56,6300.92,8214.24,6562.29,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7514.80,7482.30,5854.99,8066.11,5994.94,8262.48,5411.22,982.29,9145.86,11826.86,14446.19,16781.66,12529.31,10821.02,10578.41,4012.71,2834.02,2156.86,6234.78,5188.59,8788.32,8956.09,9857.37,9503.12,9577.88,9829.41,8809.43,6735.88,2590.90,9025.99,12489.90,12044.36,10476.48,12355.33,7203.46,3272.71,605.96,3370.48,3341.04,4801.08,7481.03,8693.95,8343.26,8164.76,8543.23,8265.41,8300.44,7504.84,6296.99,3130.07,4568.63,15455.35,14637.98,12321.86,12044.81,13170.42,1896.43,10179.76,1290.71,9148.34,9830.79,9211.60,9995.83,9597.50,10468.04,9492.42,8818.12,4644.97,9299.13,2530.52,1716.43,4308.82,667.50,151.74
2009-05-11,922.989990,922.989990,908.679993,909.239990,909.239990,6150600000,2194.30,482.60,10028.03,8252.83,4543.76,8522.61,1218.29,1682.09,1057.69,2779.99,2705.93,5512.15,6978.56,6300.92,8214.24,6562.29,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7514.80,7482.30,5854.99,8066.11,5570.21,8262.48,5411.22,590.87,9145.86,11826.86,14446.19,17066.03,12529.31,11105.39,10501.48,4012.71,2834.02,2156.86,6244.48,5274.27,8862.39,8956.09,9879.21,9503.12,9577.88,9829.41,8809.43,6757.87,2590.90,9235.62,12489.90,12044.36,10476.48,12355.33,7203.46,3712.79,605.96,3370.48,3341.04,4801.08,7481.03,8693.95,8343.26,7684.86,8060.83,8265.41,8300.44,7504.84,6296.99,3130.07,4568.63,15455.35,14637.98,12321.86,12044.81,13209.94,1896.43,10179.76,1290.71,9148.34,9830.79,9211.60,9995.83,9597.50,10468.04,9492.42,8818.12,4644.97,9299.13,2530.52,1716.43,4308.82,667.50,151.74
2009-05-12,910.520020,915.570007,896.460022,908.349976,908.349976,6871750000,2194.30,566.40,10028.03,8252.83,4543.76,8522.61,1218.29,1682.09,1057.69,2779.99,2705.93,5512.15,6978.56,6300.92,8214.24,6562.29,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7514.80,7482.30,5854.99,8066.11,5570.21,8262.48,5411.22,590.87,9627.46,11826.86,14446.19,17066.03,12529.31,11105.39,10501.48,4012.71,2834.02,2156.86,6246.33,5274.27,8862.39,8956.09,9879.21,9503.12,9577.88,9829.41,8799.14,6757.87,2590.90,9423.50,12489.90,12044.36,10476.48,12355.33,7679.57,3712.79,605.96,2884.30,3341.04,4801.08,7481.03,8693.95,8343.26,7684.86,8060.83,8265.41,8300.44,7504.84,6296.99,3130.07,4568.63,15455.35,14637.98,12353.17,11888.01,13209.94,1896.43,10175.40,1290.71,9200.07,9874.73,9191.61,9975.84,9577.51,10448.05,9472.43,8820.12,4738.27,9397.29,2530.52,1716.43,4308.82,894.19,151.74
2009-05-13,905.400024,905.400024,882.799988,883.919983,883.919983,7091820000,2194.30,566.40,10028.03,8252.83,4543.76,8522.61,1218.29,1682.09,1057.69,2779.99,2705.93,5512.15,6978.56,6300.92,8214.24,6114.83,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7514.80,7482.30,5854.99,8066.11,5570.21,8262.48,5411.22,590.87,9627.46,12279.19,14446.19,17066.03,12529.31,11403.55,10452.25,4012.71,2834.02,2156.86,6246.33,5274.27,8862.39,8956.09,9878.32,9503.12,9577.88,9829.41,8799.14,6757.87,2590.90,9423.50,12489.90,12044.36,10476.48,12355.33,7679.57,4169.98,605.96,2884.30,3341.04,4801.08,7481.03,8693.95,8343.26,7684.86,8060.83,8265.41,8300.44,7504.84,6296.99,3130.07,4568.63,15661.28,15030.31,12353.17,11888.01,13267.89,1896.43,10175.40,1290.71,9234.78,9913.48,9191.61,9975.84,9577.51,10448.05,9472.43,8820.12,4738.27,9397.29,2530.52,1716.43,4308.82,894.19,151.74
2009-05-14,884.239990,898.359985,882.520020,893.070007,893.070007,6134870000,2194.30,566.40,10028.03,8229.51,4543.76,8522.61,1218.29,1682.09,1057.69,2779.99,2705.93,5512.15,6978.56,6300.92,8214.24,6114.83,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7514.80,7482.30,5854.99,8066.11,5570.21,8262.48,5411.22,590.87,9627.46,12279.19,14446.19,17066.03,12529.31,11403.55,10452.25,4012.71,2834.02,2156.86,6246.33,5300.68,8862.39,8956.09,9878.32,9503.12,9554.41,9829.41,8799.14,6757.87,2590.90,9423.50,12489.90,12044.36,10476.48,12355.33,7679.57,4169.98,605.96,2884.30,3341.04,4801.08,7481.03,8693.95,8343.26,7684.86,8060.83,8265.41,8300.44,7504.84,6296.99,3130.07,4568.63,15834.25,15429.22,12353.17,11888.01,13267.89,1896.43,10210.69,1290.71,9234.78,9913.48,9167.18,9975.84,9553.08,10423.62,9448.00,8820.12,4738.27,9397.29,2530.52,1716.43,4308.82,1094.73,151.74
2009-05-15,892.760010,896.969971,878.940002,882.880005,882.880005,5439720000,2194.30,590.87,10028.03,8229.51,4552.91,8609.56,1531.73,1682.09,1057.69,2779.99,2267.66,5512.15,6978.56,6300.92,8214.24,6114.83,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7514.80,7482.30,5854.99,8066.11,5570.21,8262.48,5411.22,590.87,9627.46,12279.19,14851.32,17329.35,12911.22,11403.55,10311.62,4012.71,2834.02,2156.86,6246.33,5338.59,8881.82,8940.81,9878.32,9503.12,9518.25,9838.56,8799.14,6742.59,2590.90,9560.02,12897.51,12428.29,10476.48,12355.33,7679.57,4169.98,986.26,2884.30,2897.20,4801.08,7481.03,8693.95,8343.26,7684.86,8060.83,8265.41,8300.44,6996.89,6296.99,3130.07,5084.90,15834.25,15429.22,12356.88,11888.01,13267.89,1896.43,10216.57,1290.71,9234.78,9974.16,9167.18,9984.99,9553.08,10423.62,9448.00,8805.80,4820.26,9397.29,2530.52,1716.43,4308.82,1311.27,151.74
2009-05-18,886.070007,910.000000,886.070007,909.710022,909.710022,5702150000,2194.30,590.87,10028.03,8204.04,4552.91,8609.56,1531.73,1682.09,1057.69,2779.99,2267.66,5512.15,6978.56,6300.92,8214.24,6114.83,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7514.80,7482.30,5854.99,8066.11,5570.21,8262.48,5411.22,590.87,9627.46,12756.34,14851.32,17329.35,12911.22,11403.55,10311.62,4012.71,2834.02,2156.86,6236.14,5338.59,8891.89,8940.81,9878.32,9503.12,9518.25,9838.56,8774.63,6742.59,2590.90,9560.02,12897.51,12428.29,10876.75,12355.33,7679.57,4169.98,986.26,2884.30,2897.20,4801.08,7481.03,8693.95,8343.26,7684.86,8060.83,8265.41,8300.44,6996.89,6296.99,3130.07,5084.90,15947.60,15429.22,12356.88,11888.01,13289.89,1896.43,10185.99,1290.71,9234.78,9974.16,9167.18,9984.99,9553.08,10423.62,9448.00,8759.45,4820.26,9445.79,2530.52,1716.43,4308.82,1474.55,151.74
2009-05-19,909.669983,916.390015,905.219971,908.130005,908.130005,6616270000,2194.30,630.69,10028.03,8204.04,4552.91,8609.56,1531.73,1682.09,1057.69,2779.99,2267.66,5512.15,6978.56,6300.92,7714.82,6114.83,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7514.80,7482.30,5854.99,8066.11,5570.21,8262.48,5411.22,590.87,10116.01,12756.34,15220.21,17626.73,13238.34,11748.92,10201.94,4012.71,2834.02,2156.86,6236.14,5375.49,8891.89,8966.60,9905.15,9503.12,9518.72,9838.56,8775.99,6768.38,2590.90,9691.61,13270.63,12771.12,10876.75,12355.33,7679.57,4169.98,986.26,2884.30,2897.20,4801.08,7481.03,8693.95,8343.26,7684.86,8060.83,8265.41,8300.44,6996.89,6296.99,3130.07,5589.09,15947.60,15797.09,12355.28,11778.33,13299.39,1896.43,10185.99,1290.71,9266.97,10033.79,9194.01,10011.82,9579.91,10450.45,9448.00,8760.81,4895.59,9513.00,2530.52,1716.43,4308.82,1474.55,151.74
2009-05-20,908.619995,924.599976,901.369995,903.469971,903.469971,8205060000,2194.30,630.69,10028.03,8204.04,4552.91,8701.75,1878.68,1682.09,1057.69,2779.99,2267.66,5512.15,6978.56,6300.92,7714.82,6114.83,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7514.80,7482.30,5854.99,8066.11,5570.21,8262.48,5411.22,590.87,10116.01,13208.35,15220.21,17906.82,13572.52,11748.92,10201.94,4012.71,2834.02,2156.86,6236.14,5379.82,8891.89,8991.85,9905.15,9503.12,9518.72,9838.56,8775.99,6768.38,2590.90,9691.61,13270.63,12771.12,10876.75,12355.33,7679.57,4169.98,986.26,2884.30,2897.20,4801.08,7481.03,8693.95,8343.26,7684.86,8060.83,8265.41,8300.44,6996.89,6296.99,3130.07,5589.09,15947.60,15797.09,12355.28,11727.59,13299.39,1896.43,10189.15,1290.71,9266.97,10033.79,9194.01,10011.82,9579.91,10450.45,9446.42,8785.02,4978.56,9513.00,2530.52,1716.43,4308.82,1472.97,151.74
2009-05-21,900.419983,900.419983,879.609985,888.330017,888.330017,6019840000,2194.30,700.42,10028.03,8204.04,4552.91,8701.75,1878.68,1682.09,1057.69,2779.99,2267.66,5512.15,6978.56,6300.92,7714.82,6114.83,7094.74,7467.71,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7514.80,7482.30,5854.99,8066.11,5570.21,8262.48,5411.22,590.87,10116.01,13208.35,15220.21,17906.82,13572.52,11748.92,10201.94,4012.71,2834.02,2156.86,6236.14,5379.82,8891.89,8991.85,9900.49,9503.12,9513.84,9838.56,8795.54,6768.38,2590.90,9691.61,13270.63,12771.12,10876.75,12355.33,7679.57,4169.98,986.26,2884.30,2897.20,4801.08,7481.03,8693.95,8343.26,7684.86,8060.83,8265.41,8300.44,6996.89,6296.99,3130.07,5589.09,15947.60,15797.09,12355.28,11727.59,13299.39,1896.43,10189.15,1290.71,9266.97,10033.79,9194.01,10011.82,9579.91,10450.45,9446.42,8785.02,4978.56,9513.00,2530.52,1716.43,4308.82,1472.97,151.74
2009-05-22,888.679993,896.650024,883.750000,887.000000,887.000000,5155320000,2194.30,700.42,10033.48,8204.04,4552.91,8701.75,2197.44,1682.09,1057.69,2779.99,2267.66,5512.15,6978.56,6300.92,7714.82,6114.83,7094.74,6988.83,6896.53,7601.89,7986.75,8308.89,8043.10,7430.19,8220.48,8459.87,7946.57,7514.80,7482.30,5854.99,8066.11,5570.21,7777.61,5411.22,590.87,10116.01,13208.35,15220.21,17906.82,13572.52,11748.92,10201.94,4012.71,2834.02,2156.86,6236.14,5358.91,8891.89,8991.85,9900.49,9503.12,9513.84,9838.56,8790.80,6773.83,2590.90,9795.90,13270.63,12771.12,10876.75,12355.33,7679.57,4169.98,986.26,2884.30,2897.20,4801.08,7481.03,8693.95,8343.26,7684.86,8060.83,8265.41,8300.44,6996.89,6296.99,3130.07,5589.09,16044.21,15797.09,12355.28,11726.94,13299.39,1896.43,10159.94,1290.71,9266.97,10064.61,9194.01,10011.82,9579.91,10435.31,9446.42,8785.02,4997.29,9513.00,2530.52,1716.43,4308.82,1457.83,151.74
